"","Distance_km","Elev_m","ET14_mm","ET15_mm","ET16_mm","ET17_mm","ET18_mm","ET19_mm","ETMN_mm","Distance_m"
"940",47,1213.73400742804,848.731864904741,933.02360822442,1059.67163211134,862.480795321503,893.105915623795,880.238739564831,912.875459135975,47000
"941",47.05,1221.74541881431,852.967273338976,891.930974292536,1015.83677510783,886.241571095611,891.570745396562,897.42585285556,905.99555425933,47050
"942",47.1,1228.45130462742,803.298051827548,843.17682911724,993.685128444637,848.447420942158,896.057726462908,914.028621444647,883.115657140084,47100
"943",47.15,1220.88239116159,753.628830316127,794.422683941951,971.533481781449,810.653270788711,900.544707529253,930.631390033731,860.235760020841,47150
"944",47.2,1224.18348923129,703.9596088047,745.668538766654,949.381835118257,772.859120635258,905.031688595599,947.234158622817,837.355862901594,47200
"945",47.25,1224.06220042854,657.487812789889,710.582994686523,911.833923810198,763.084425395618,843.748332483452,820.708007934195,784.574274172547,47250
"946",47.3,1221.47843015752,703.029505778418,709.266730048109,883.955473677393,760.572209696619,861.061756711062,847.18491042352,794.178415120129,47300
"947",47.35,1221.80147458807,1017.49825589088,1025.15389545091,1025.67462758789,876.604385520871,903.835156545754,896.772362536687,957.589775735336,47350
"948",47.4,1214.26119400765,986.580189767016,1070.42629365077,1236.99308680753,1051.81194543801,1077.46147910274,1066.86166287888,1081.68912889584,47400
"949",47.45,1225.0770527976,861.544599805151,878.945401122096,984.780214594282,805.10645537723,852.649840051894,883.102624633484,877.688156576505,47450
"950",47.5,1219.30568435071,846.735453964523,823.145041575809,928.929326923129,763.19091633133,827.342067523001,869.906829678068,843.20823738408,47500
"951",47.55,1220.55351950276,831.926308123895,767.344682029521,873.078439251976,721.275377285429,802.034294994109,856.711034722652,808.728318191655,47550
"952",47.6,1218.87011022768,817.117162283265,711.544322483225,817.227551580816,679.359838239523,776.726522465213,843.515239767234,774.248398999225,47600
"953",47.65,1220.56242605701,800.954078540622,785.383193270109,918.959559554645,763.266621472846,857.161647427892,912.928139644129,839.775527957048,47650
"954",47.7,1221.1923949396,886.82093867663,895.378759733706,1053.73407147928,868.487604444813,961.482731750194,1003.79608519852,944.950033383111,47700
"955",47.75,1215.00127622779,972.687798812626,1005.37432619729,1188.5085834039,973.708587416765,1065.80381607248,1094.66403075291,1050.12453880916,47750
"956",47.8,1201.57083972318,971.109963444038,964.987423780461,1135.99633892282,932.284265713156,1022.14448965527,1049.42780988335,1012.6584022449,47800
"957",47.85,1201.18399226707,913.01516782134,827.405831993552,962.437550602525,796.080645986073,882.842963972673,916.225203862433,883.001247718149,47850
"958",47.9,1213.85446919843,854.920372198651,689.824240206664,788.878762282255,659.877026259009,743.541438290091,783.02259784153,753.344093191417,47900
"959",47.95,1204.86738525441,825.850157903619,571.545544754181,650.248332680561,557.14750014615,643.760393294813,691.483276433685,656.67255454722,47950
"960",48,1198.28596971763,847.524744987233,735.857032626112,857.12879206448,720.525548418191,796.657691477816,840.170519534902,799.644062778758,48000
"961",48.05,1203.34303924273,922.762087463531,925.627663271088,1011.93108651325,816.722352403138,990.485632860006,1009.72083761246,946.208297032298,48050
"962",48.1,1200.33667838734,837.578469256879,810.39050634375,969.750317377626,812.894995084741,909.792978380426,904.084963896071,874.081979467624,48100
"963",48.15,1200.51351584514,946.585800322705,970.071124663193,1085.20794316818,907.836622192634,972.303434331467,999.869358311598,980.312364537835,48150
"964",48.2,1213.02675700726,865.203564089557,886.87205828382,1049.79023838857,863.050914552823,956.887888577076,998.223939099642,936.671446821121,48200
"965",48.25,1217.96568386204,738.80437914959,770.286206937735,897.718458544048,741.94034895957,778.956934069739,809.838605841266,789.590801028889,48250
"966",48.3,1210.8608352836,772.875525907152,805.766457172305,948.423299576089,793.621701261348,827.38781982063,888.859437797422,839.489031837358,48300
"967",48.35,1204.23790043106,829.134274772503,881.68973582137,986.648679861149,784.589912579033,871.642154357723,929.037398599918,880.457028253304,48350
"968",48.4,1208.25750560429,859.027379039036,962.01853198737,1132.49596076821,935.413131991079,1057.95406088968,1065.04489925405,1001.99232732157,48400
"969",48.45,1210.78461256341,897.681363735445,981.854823034093,1165.23396048112,1013.36548734072,1144.73951458237,1144.56133965712,1057.90612031244,48450
"970",48.5,1213.11280161623,791.128603932451,822.905746169728,966.560441803186,803.853586355587,915.811111113686,950.687474990134,875.157792386215,48500
"971",48.55,1216.15788080206,775.90772844296,783.669202738202,920.138284430985,763.256664016416,885.029017552628,906.706184305894,839.117866299166,48550
"972",48.6,1222.77263451249,804.773408518965,813.959819453937,955.89943892601,798.908468379075,884.790162239192,918.814313344098,862.857601810213,48600
"973",48.65,1223.22673880844,670.12641950258,723.835195546068,811.657807087863,687.581228135945,676.83257250975,756.124988926403,721.026333997845,48650
"974",48.7,1222.8642924418,816.757182096886,856.689384482576,966.421392253123,817.630273805366,842.923033469411,959.075848138933,876.582857031535,48700
"975",48.75,1222.50184607516,822.652265163257,867.809267693878,971.414918537251,861.068076535222,840.854796518825,1009.18842757031,895.497954420177,48750
"976",48.8,1223.23907217243,772.78630550611,840.316438508281,960.238471506038,833.268441782173,840.250417035961,922.10188864406,861.493654804076,48800
"977",48.85,1210.70641695801,728.129114437681,761.997187679771,870.703128656457,784.430283113804,778.271061092061,879.37560381622,800.484396479317,48850
"978",48.9,1218.10491309104,651.253177340622,661.906536963771,788.157629250523,724.081199978529,703.239812782641,802.708502384613,721.891151548203,48900
"979",48.95,1228.70867397165,724.722043782225,718.858012040261,891.705360136978,768.973979884566,827.869394131222,868.8214710189,800.158364503398,48950
"980",49,1228.50036943211,851.281491634281,817.337304579947,1046.47935738715,818.761672287315,957.537874335969,961.447289871957,908.807517429782,49000
"981",49.05,1225.98889860553,753.812358880933,709.784306212616,869.363023173377,701.010729265473,823.722958726087,802.018487231143,776.618643342347,49050
"982",49.1,1223.47742777895,800.697359241123,816.858217203618,971.732665210705,784.506663155485,898.38304573685,878.282186099871,858.410051432961,49100
"983",49.15,1220.96595695237,771.974350766118,764.182848749214,877.897815281577,747.96412266276,848.739163889212,858.773372041922,811.588609714494,49150
"984",49.2,1216.08452381406,734.825837969659,708.532673050206,822.889602645492,714.444682159596,800.195080000118,784.187698388826,760.845908690597,49200
"985",49.25,1209.13173910055,602.059785986465,586.15165128707,680.433003292724,591.728047361198,655.004071292962,690.136073232315,634.252115581315,49250
"986",49.3,1225.69341076011,504.36999221848,505.552377493149,598.629250807758,508.531884573584,567.208132752236,625.564464317671,551.642700294779,49300
"987",49.35,1235.24325462465,555.382504479717,572.769942231107,657.626278125099,569.659096149493,625.371682087778,652.288055406183,605.516273513923,49350
"988",49.4,1231.38913030482,621.654483172181,625.153199580626,742.394215167148,610.672924829169,722.909952430954,761.374843566472,680.693275018565,49400
"989",49.45,1227.535005985,844.209194440138,757.022179496005,1007.23262459101,875.693631320198,988.260494544537,1047.95200317068,920.061737086444,49450
"990",49.5,1223.68088166517,805.319632188529,810.246048030567,976.897952554548,821.562326836939,880.033223647859,927.598797768001,870.276344014126,49500
"991",49.55,1220.25726330336,471.950563288369,460.021808608044,539.678208738136,448.868662503455,480.936792383904,598.993972194607,500.074994004157,49550
"992",49.6,1222.65713347641,454.075901368986,427.798227038232,476.36241120859,431.320612766717,464.273091171727,588.119801530058,473.658335433345,49600
"993",49.65,1224.71034086781,666.148656009264,688.274040322098,725.311906743394,652.981100435642,686.300969359526,819.905907539407,706.487080627178,49650
"994",49.7,1226.76354825922,750.972693670438,770.910063245793,844.506558547756,785.353130301746,788.377651765089,912.861498790462,808.830257277462,49700
"995",49.75,1230.75266164086,627.717091464184,634.911505724364,710.400426143385,670.92051760145,645.473617546221,811.169659393461,683.432152446397,49750
"996",49.8,1227.8741083019,509.599969747022,558.983579485786,623.837259831752,599.098665858194,622.60849531524,718.624621065397,605.458757069402,49800
"997",49.85,1224.99555496294,440.518193718691,496.457856032665,572.213895102594,502.394345649437,565.120117794704,580.528328114175,526.205446578835,49850
"998",49.9,1222.11700162397,598.67198436014,616.285402664608,691.324945474596,580.390799290202,692.578350667714,684.789596103966,644.006821506415,49900
"999",49.95,1216.45620969709,569.049886473339,610.098825840653,690.308833784293,574.774197241358,637.032999216105,714.306013879326,632.595141233515,49950
"1000",50,1206.44861854147,546.151039917784,561.056916983938,666.512322855476,534.531578839458,602.294142010823,762.280169774315,612.137689273213,50000
"1001",50.05,1205.31888061068,753.003599938554,729.681821625896,870.23721431226,716.269698582761,803.539380542479,974.55510961901,807.881160257085,50050
"1002",50.1,1200.77637237584,796.90094113999,808.677038230787,956.179339541722,780.465768068715,912.852994472361,1031.80965073177,881.147643463992,50100
"1003",50.15,1211.66344582032,777.493973742614,807.23410424132,974.496063803743,796.754981071612,897.248409541687,1028.35633505213,880.263966026049,50150
"1004",50.2,1221.18911305485,1078.57639442936,1109.26574476358,1356.86761828641,1056.06192590811,1217.53851276343,1313.94093634961,1188.7085781731,50200
"1005",50.25,1211.39822845167,1017.58639714196,1052.09543052965,1348.35761050733,988.625540625923,1171.93037807357,1228.65745008513,1134.54218490105,50250
"1006",50.3,1210.38623097777,814.765215616537,910.38459565338,1185.5719035472,826.026799513037,970.817646536017,1034.76344219322,957.054968646552,50300
"1007",50.35,1210.48514685325,908.884484067945,954.399628263117,1255.7222275157,914.805872057836,1060.48873493365,1100.38258997555,1032.44730307322,50350
"1008",50.4,1211.73537743407,789.143199881557,855.802926951745,1110.65969759275,816.389520834612,936.934751070027,1003.72965155368,918.776595057911,50400
"1009",50.45,1210.41526990109,636.523063322909,670.141509847183,908.135308573288,631.867421032101,705.252487385069,780.880091057133,722.133343067367,50450
"1010",50.5,1211.01724140276,580.151953740096,618.522892760329,866.863330096409,573.034620760824,621.441268520362,721.981731206458,663.665964833541,50500
"1011",50.55,1211.84947455546,648.814335289063,681.72788429439,956.310067541474,637.99786558962,720.268057327714,781.667549836268,737.797654527414,50550
"1012",50.6,1223.68412757934,647.375829701393,677.729503891997,958.11981736789,667.167651029377,743.377252780585,748.353303039655,740.353908574692,50600
"1013",50.65,1224.05835401474,739.836733071757,785.602385678168,1031.71373968289,741.911507377834,807.214569289561,830.698517807389,822.829583156957,50650
"1014",50.7,1222.22453326939,733.409600291394,809.354629396749,1057.32313229513,734.400268845691,823.508285119507,885.994673924925,840.665104974035,50700
"1015",50.75,1218.13755204715,739.682075050937,811.132546615637,1010.28758876594,702.178509027792,827.923920138695,828.737906116552,819.990441778875,50750
"1016",50.8,1218.78846130637,885.857562686493,958.437777662267,1197.06284071255,833.526435765059,983.240279768441,988.478329663041,974.433889241186,50800
"1017",50.85,1219.70897255556,955.746885374006,1009.05427523899,1255.19907211404,904.457728616818,1063.24908499862,1048.19893892972,1039.31770075815,50850
"1018",50.9,1216.92355700514,1089.91084469517,1083.63046208628,1327.6049395707,1038.96547143372,1213.39415725812,1188.07234180284,1156.92968246275,50900
"1019",50.95,1215.75133456471,1029.52074519238,988.922775150586,1248.809380721,1033.62431538118,1175.09531460921,1147.80559864648,1103.96301263766,50950
"1020",51,1216.69372209882,1062.98111308233,1036.08416494687,1290.51739953876,1020.41860951172,1193.50298434842,1204.72346576162,1134.70465334017,51000
"1021",51.05,1218.88140161015,1078.86073096929,1016.13082573238,1253.88539348452,1031.39531581618,1208.25117070159,1212.71411539685,1133.53955297379,51050
"1022",51.1,1222.21694399777,1035.71615064842,1026.57220174661,1242.11067644048,973.963488272927,1156.7429090791,1172.53202019813,1101.27287354722,51100
"1023",51.15,1224.69087145092,940.260289500807,932.291410787552,1115.070687033,888.39403624692,1063.12848272864,1117.82714623728,1009.49531038003,51150
"1024",51.2,1216.06531864182,860.96577735286,879.870494798894,1031.12679579195,844.59087351022,994.435958059714,1024.60641105289,939.266045734673,51200
"1025",51.25,1204.8393901412,725.690347635193,729.887361626297,897.81703440663,711.215183228218,860.147567698673,851.951142059668,796.11813816044,51250
"1026",51.3,1201.47345980336,752.199531323663,736.566856119821,902.925945455692,718.057288234595,870.201306887528,866.09471980821,807.674271152115,51300
"1027",51.35,1184.0085995751,923.329997152824,882.126551507152,1015.04362437789,894.852620728445,1070.18545039738,1057.2073915636,973.790912085825,51350
"1028",51.4,1190.21987861614,842.042759731687,857.521632282647,1010.51136627753,827.278750945785,1003.67870377338,966.429236855088,917.910431002264,51400
"1029",51.45,1202.09079743305,788.126563646406,805.882523736243,964.145136099044,779.901474526958,962.826632469288,907.576899485341,868.07650879425,51450
"1030",51.5,1196.51886729894,881.021086460929,938.07244031196,1122.2757235835,900.877077899078,1098.66258085109,1034.84150274261,995.958353883818,51500
"1031",51.55,1193.5396509329,540.367580006724,595.443660805071,693.935153415124,497.219981569739,635.198098788798,580.597178704136,590.460283811485,51550
"1032",51.6,1205.71877308994,516.069856828089,564.488762050525,608.437508932745,450.561290372113,556.199942875247,488.343752585581,530.683515035282,51600
"1033",51.65,1207.7503724822,700.802087158264,843.604239309104,942.529633110805,672.762246025336,750.297459874233,705.07139381568,769.177841058879,51650
"1034",51.7,1202.25432879384,750.231495307227,860.201947384337,902.809748308851,738.493339825185,785.321544703688,808.557589975273,807.602612869154,51700
"1035",51.75,1200.36658023271,768.401826560964,866.144424630668,933.601014064504,745.218358945284,817.570832269447,838.48057720458,828.236176820448,51750
"1036",51.8,1206.56533544006,769.675863669938,860.684688390103,957.287107869711,747.179111743581,848.580263510922,851.337603747494,839.124104902326,51800
"1037",51.85,1198.02747554821,770.949900778911,855.224952149537,980.973201674922,749.139864541877,879.589694752402,864.194630290409,850.012032984205,51850
"1038",51.9,1194.70143843503,680.798226506206,747.49505913197,878.120457480084,650.733305282946,818.309843423572,760.820390290019,756.046203429709,51900
"1039",51.95,1203.16324872726,757.2376755277,849.874359325916,953.728145665248,740.768404805495,872.859348601692,826.317660113195,833.464255500681,51950
"1040",52,1216.5349005283,833.968968429261,952.693353312548,1029.53196900984,831.015585156387,927.441127174604,892.180835372872,911.138629570058,52000
"1041",52.05,1210.22416608048,919.454027427476,968.509044325442,1085.4771363707,871.816582282196,927.212991774472,968.846652052411,956.88606219959,52050
"1042",52.1,1208.57484953235,905.085578058014,962.561772062268,1056.14955986215,855.269055884171,974.563000903025,1010.30341632455,960.655409834013,52100
"1043",52.15,1203.7128412956,787.971147924547,811.466878908503,954.060778479165,769.975382703935,880.72541089717,847.817531863038,842.002843901001,52150
"1044",52.2,1194.03915611556,820.758295558189,884.279926037699,1023.99619194642,755.938856647652,903.103006605328,926.255479404926,885.72196768236,52200
"1045",52.25,1192.22087323883,710.616190403023,728.312371256189,830.529876300513,657.178739443466,723.198425411989,665.62335469332,719.243151484924,52250
"1046",52.3,1204.12507223446,694.079357399464,724.847987166312,865.285854905209,680.642028070453,743.692590581518,703.286276720685,735.305700616967,52300
"1047",52.35,1207.20938597955,709.940718535974,759.621345863706,811.376491535918,712.539667900978,766.857256865181,758.482143744081,753.136280969699,52350
"1048",52.4,1209.60935178184,578.269514645456,630.009728600538,681.900659312893,562.873120001387,608.85814617519,586.847421473826,608.126414668637,52400
"1049",52.45,1207.69308794514,439.395604023032,434.70591802425,499.982647995416,371.908451581828,402.634721358769,371.992361980568,420.103283741066,52450
"1050",52.5,1209.12969798813,499.927764169177,512.945219862713,593.441811162008,413.206951970322,384.875615018183,414.176037396829,469.762242829363,52500
"1051",52.55,1209.64184684347,811.48873050897,972.305611773809,1089.09375412399,796.982854945211,866.401743007288,811.435761876109,891.284754470919,52550
"1052",52.6,1212.60822116537,1048.22726849571,1112.74332786044,1263.24034978164,1013.39338034433,1102.84615388192,1096.77153063248,1106.20369529746,52600
"1053",52.65,1214.51390721636,587.781521742832,633.728279994863,789.052783905934,585.455013899129,639.973372150659,641.67628305326,646.277865825492,52650
"1054",52.7,1218.16309227666,624.926819872456,656.350484178206,817.87502089627,607.736724457597,668.83152338696,661.470621149843,672.865195392177,52700
"1055",52.75,1217.98308303018,692.069457206861,703.85044819677,979.569182818885,760.165012456519,789.854965768511,763.860500999295,781.561578789259,52750
"1056",52.8,1214.13950727282,709.80383763948,725.306399831022,899.544457337532,679.566695719766,745.021047646726,772.777474513009,755.33665860628,52800
"1057",52.85,1214.85835258976,737.536155019806,767.655314106324,1020.18364165746,712.238261037525,778.341732082895,791.80924601121,801.294066037133,52850
"1058",52.9,1221.02209450285,654.172429636077,736.378179884441,943.693676443099,672.105012064012,728.745440999456,760.337401190489,749.238670387792,52900
"1059",52.95,1218.24573114509,711.950004419916,747.739265271896,993.331783236341,698.004598574185,770.440359033562,838.198154147034,793.277335895124,52950
"1060",53,1213.32341088506,736.812836457146,789.395312052908,1022.25707874915,728.538327719794,803.870733907388,836.119255833774,819.49894886497,53000
"1061",53.05,1211.14317196974,793.657456890849,846.0898971387,1064.98386237939,761.534982794107,879.04098947864,873.419656064578,869.787776940132,53050
"1062",53.1,1215.90881036188,853.752237567004,863.600009382732,1086.05929573338,830.728088267695,941.759194624988,860.979849299549,906.146475426793,53100
"1063",53.15,1202.88387362577,915.979936946565,993.090526396894,1284.08007057332,929.538077783147,1019.75924386103,942.580945266425,1014.17142119237,53150
"1064",53.2,1186.00511291882,631.98942765175,688.425256358063,1399.23346975508,578.471658940114,626.740327515594,584.836610207144,751.616125062117,53200
"1065",53.25,1198.21345302387,710.764407191095,762.563598789858,1013.69131003688,687.233010728504,773.448196013795,743.606226243091,781.884485155988,53250
"1066",53.3,1193.49602201212,700.817038584168,736.623394275852,929.114593028934,676.065493411742,797.970600655932,758.505643524302,766.516104555924,53300
"1067",53.35,1189.55418218463,733.244615615055,803.615750216966,1018.63054779385,748.24977507988,889.867157791428,839.141218404519,838.791541712965,53350
"1068",53.4,1190.67385956887,748.097119869485,804.429432277114,1010.52235303487,707.897364438792,806.157354886936,801.845637168475,813.158197709491,53400
"1069",53.45,1190.7174683419,656.744252342022,761.01250193946,984.622244881514,639.332618217684,742.615864352537,723.555714643913,751.313845717803,53450
"1070",53.5,1194.51378476108,633.701445437212,743.585524482166,876.367208955451,598.6652119679,692.913208304105,688.149132579716,705.56360307989,53500
"1071",53.55,1205.98932793674,583.57076723616,691.688878639349,1373.86113573524,572.094466531083,635.133481778763,610.167454556559,744.419339928101,53550
"1072",53.6,1201.61235208687,605.767041411449,710.042517496157,868.108313199544,572.202598220799,637.211648314714,614.049482687879,667.896898908603,53600
"1073",53.65,1199.87606740028,593.273360812508,674.261381886481,1234.1429386376,555.560092405613,627.559628235354,589.377431539953,712.362491507337,53650
"1074",53.7,1198.13978271368,597.041593636655,666.287882433919,782.863440470783,535.324153722433,649.842073971226,614.255388481995,640.935789238668,53700
"1075",53.75,1196.40349802709,578.332022163113,649.408154711045,744.834430583473,540.600599901091,634.623915587733,554.216324091014,617.002583647585,53750
"1076",53.8,1190.65568913649,478.262163601511,576.191973744803,586.597332539748,446.251689070409,509.083867139682,447.348526177796,507.289273971114,53800
"1077",53.85,1193.49919012431,403.263659874799,464.767051826265,470.062870527887,364.168097833831,388.322441462419,333.738155181575,404.053712784463,53850
"1078",53.9,1199.6130893746,441.546436926197,474.686228400741,481.397185025441,392.090407650758,432.610460918297,323.108177357537,424.239811388752,53900
"1079",53.95,1203.43944728566,453.711821659959,541.794943755368,543.53651954957,420.988061864573,489.163580905224,415.520640235829,477.452602738955,53950
"1080",54,1207.72384199432,495.554720268573,559.119600883456,570.515725033957,427.635363367309,505.883193203076,476.216701651626,505.820890215139,54000
"1081",54.05,1201.44654218297,515.163416133302,574.205104903599,600.643836291091,443.302457671571,538.69724778,497.274939476835,528.214508552382,54050
"1082",54.1,1207.7573009016,534.772111998034,589.290608923744,630.771947548229,458.969551975835,571.511302356927,518.333177302046,550.608126889628,54100
"1083",54.15,1206.01917791993,554.380807862764,604.376112943886,660.900058805362,474.636646280098,604.32535693385,539.391415127255,573.00174522687,54150
"1084",54.2,1204.4478858177,573.989503727496,619.461616964031,691.0281700625,490.303740584362,637.139411510778,560.449652952466,595.395363564116,54200
"1085",54.25,1206.04046394646,593.598199592226,634.547120984174,721.156281319634,505.970834888624,669.953466087701,581.507890777674,617.788981901359,54250
"1086",54.3,1204.07714481008,613.206895456955,649.632625004317,751.284392576767,521.637929192887,702.767520664624,602.566128602883,640.182600238601,54300
"1087",54.35,1188.90321164155,633.150332761198,664.934421856666,781.689257999794,537.50414580491,735.732012162191,624.01262182179,662.837151885702,54350
"1088",54.4,1186.8850464414,646.461128502646,712.945003008162,897.133111446507,617.085247087586,749.566340087338,750.98410795072,729.029151195367,54400
"1089",54.45,1186.78196909463,540.436292986096,604.190343682287,764.039789672261,510.465103539084,607.956307000366,610.375820195486,606.243925650806,54450
"1090",54.5,1194.33264675946,547.285682312696,614.211825023792,750.862743168809,508.726984374121,604.964936944544,601.010548720072,604.510433811261,54500
"1091",54.55,1195.0117592664,554.135071639296,624.233306365297,737.685696665357,506.988865209157,601.973566888722,591.645277244658,602.776941971717,54550
"1092",54.6,1185.77483089074,560.984460965897,634.254787706803,724.508650161903,505.250746044194,598.982196832901,582.280005769243,601.043450132172,54600
"1093",54.65,1189.74130032372,567.833850292497,644.276269048308,711.331603658451,503.512626879231,595.990826777079,572.914734293828,599.309958292627,54650
"1094",54.7,1197.87231416258,574.683239619098,654.297750389815,698.154557154997,501.774507714268,592.999456721257,563.549462818413,597.576466453082,54700
"1095",54.75,1191.15850183074,585.297269635054,664.016830782267,700.946448290193,506.783791934851,604.405446166899,567.610680382958,604.843381954475,54750
"1096",54.8,1179.85278188592,599.838467745477,673.420454944801,720.396689470413,518.831779044436,630.830359208246,585.678036575161,621.499271188866,54800
"1097",54.85,1180.74028777113,614.379665855902,682.824079107337,739.846930650637,530.879766154023,657.255272249598,603.745392767366,638.15516042326,54850
"1098",54.9,1188.61983512095,628.920863966325,692.227703269872,759.297171830858,542.927753263608,683.680185290945,621.812748959569,654.811049657651,54900
"1099",54.95,1190.46200046622,643.462062076749,701.631327432408,778.747413011081,554.975740373194,710.105098332297,639.880105151775,671.466938892044,54950
"1100",55,1198.51880334974,658.003260187172,711.034951594943,798.197654191302,567.023727482779,736.530011373644,657.947461343977,688.122828126435,55000
"1101",55.05,1193.20340132997,672.544458297595,720.438575757477,817.647895371523,579.071714592364,762.954924414992,676.01481753618,704.778717360826,55050
"1102",55.1,1197.12779504341,687.08565640802,729.842199920013,837.098136551747,591.119701701951,789.379837456344,694.082173728386,721.43460659522,55100
"1103",55.15,1200.14762164005,683.974991276265,728.240245890761,891.251205491761,623.746787695736,808.643691731095,744.88602694131,746.79049693947,55150
"1104",55.2,1192.99996476777,535.426713828582,607.61255359137,755.695168610815,507.964009625094,617.039297778367,603.426460164743,604.527405135256,55200
"1105",55.25,1183.65055389638,461.924866833461,566.526235045752,624.826621397936,402.756801384672,482.795023974484,441.919332081045,496.791460782107,55250
"1106",55.3,1195.30974779677,502.461041641725,609.399200711568,658.417794242847,437.985168099588,525.848934546258,484.093267247589,536.367550192221,55300
"1107",55.35,1200.66250571802,542.997216449995,652.272166377389,692.008967087762,473.213534814509,568.902845118038,526.26720241414,575.943639602341,55350
"1108",55.4,1204.20466719187,583.533391258259,695.145132043205,725.600139932673,508.441901529425,611.956755689812,568.441137580685,615.519729012454,55400
"1109",55.45,1198.15418223194,624.069566066529,738.018097709026,759.191312777589,543.670268244346,655.010666261592,610.615072747236,655.095818422574,55450
"1110",55.5,1188.69116985654,664.605740874793,780.891063374842,792.7824856225,578.898634959262,698.064576833367,652.789007913781,694.671907832688,55500
"1111",55.55,1186.99904604393,667.679264256423,778.565890138529,798.747171280411,581.484125992426,704.125847543241,657.056375366903,697.943099157622,55550
"1112",55.6,1184.08810617308,664.411771608512,768.590374164327,800.035733081053,578.544407515163,703.925657480679,654.90758848118,695.069238492316,55600
"1113",55.65,1181.13514696676,661.144278960602,758.614858190126,801.324294881695,575.6046890379,703.725467418117,652.758801595457,692.19537782701,55650
"1114",55.7,1187.27480920299,657.876786312691,748.639342215924,802.612856682338,572.664970560636,703.525277355555,650.610014709734,689.321517161703,55700
"1115",55.75,1186.04419808287,654.609293664781,738.663826241724,803.90141848298,569.725252083373,703.325087292993,648.461227824012,686.447656496397,55750
"1116",55.8,1183.28824025834,651.341801016871,728.688310267523,805.189980283622,566.78553360611,703.124897230431,646.312440938289,683.573795831091,55800
"1117",55.85,1196.85681409012,648.07430836896,718.712794293321,806.478542084264,563.845815128847,702.924707167869,644.163654052566,680.699935165785,55850
"1118",55.9,1204.39611496549,644.80681572105,708.73727831912,807.767103884907,560.906096651584,702.724517105307,642.014867166843,677.826074500479,55900
"1119",55.95,1198.87920645377,752.200002819592,788.203789986083,988.262973208273,715.461730925756,941.607164926538,852.006428560895,839.623691910383,55950
"1120",56,1197.16918124301,651.162592813922,702.362196986118,870.450473419557,611.363925051053,793.697090097475,718.596557558675,724.605470736381,56000
"1121",56.05,1195.45915603226,473.961341844869,563.592543035332,648.852663681334,418.622472900129,524.259710366126,469.655519933061,516.490692202916,56050
"1122",56.1,1193.7491308215,448.510110055294,551.638123302816,601.603579406189,385.808918871615,471.335717921682,430.946167863627,481.640417263902,56100
"1123",56.15,1192.03910561075,479.275775100759,586.663328203675,618.943246853616,412.241816332237,498.620682433729,470.118670717651,510.977236181026,56150
"1124",56.2,1190.32908039999,510.041440146229,621.688533104539,636.282914301046,438.674713792864,525.90564694578,509.291173571682,540.314055098153,56200
"1125",56.25,1188.61905518924,540.807105191694,656.713738005399,653.622581748473,465.107611253486,553.190611457828,548.463676425706,569.650874015276,56250
"1126",56.3,1186.42670536357,571.572770237159,691.738942906258,670.962249195901,491.540508714109,580.475575969875,587.636179279731,598.9876929324,56300
"1127",56.35,1181.09830444453,698.479245737853,823.840240469776,815.058273621904,623.464126438332,753.758079705207,716.670839817795,738.545154578173,56350
"1128",56.4,1183.93973200992,694.056316590846,810.380682558828,815.357618922537,617.772120707376,746.828098991545,714.288965937936,733.113984181725,56400
"1129",56.45,1186.75079699058,689.633387443839,796.921124647879,815.65696422317,612.080114976419,739.898118277882,711.907092058077,727.682813785277,56450
"1130",56.5,1189.56186197124,685.210458296832,783.461566736931,815.956309523803,606.388109245463,732.96813756422,709.525218178218,722.251643388829,56500
"1131",56.55,1192.3729269519,680.787529149825,770.002008825983,816.255654824436,600.696103514507,726.038156850558,707.143344298359,716.82047299238,56550
"1132",56.6,1195.18399193256,676.364600002818,756.542450915034,816.555000125069,595.00409778355,719.108176136895,704.7614704185,711.389302595932,56600
"1133",56.65,1197.99505691322,671.941670855811,743.082893004086,816.854345425702,589.312092052594,712.178195423233,702.379596538642,705.958132199484,56650
"1134",56.7,1199.41017985491,667.518741708804,729.623335093136,817.153690726335,583.620086321637,705.24821470957,699.997722658782,700.526961803035,56700
"1135",56.75,1198.69635737955,663.095812561797,716.163777182188,817.453036026968,577.928080590681,698.318233995908,697.615848778924,695.095791406587,56750
"1136",56.8,1197.98253490419,658.67288341479,702.704219271241,817.752381327601,572.236074859725,691.388253282246,695.233974899065,689.664621010139,56800
"1137",56.85,1197.26871242883,669.951361048232,729.546444455003,888.264777895123,631.091297127434,820.28910661001,783.898966012724,753.840316844787,56850
"1138",56.9,1196.55488995347,579.014362724666,652.364340005847,772.627832753112,525.677911411513,670.105326986747,637.499470605133,639.548202495311,56900
"1139",56.95,1195.84106747811,488.077364401086,575.182235556681,656.990887611085,420.264525695577,519.921547363462,491.099975197521,525.256088145819,56950
"1140",57,1195.12724500275,461.381234901613,557.700331415209,616.836954397614,408.514906345863,481.797300730187,418.182818588529,490.73558714591,57000
"1141",57.05,1194.41342252738,514.747528095688,620.212411228724,668.68699644364,458.870146274462,546.621844078299,486.98032448605,549.353207503716,57050
"1142",57.1,1189.62801688819,568.113821289771,682.724491042248,720.537038489672,509.225386203067,611.446387426421,555.777830383581,607.970827861531,57100
